id_str,screen_name,english,universal,content,friend,network,sentiment,temporal,user
25535595,MariaTeresa1,0.001482813,0.003353677,0.110250333,0.099940269,0.079046475,0.052788974,0.066695714,0.023929061
752078192,lisakelly_sun,0.001725458,0.003116818,0.062020197,0.387667639,0.056268845,0.046512789,0.06293923,0.025802286
3193139290,BillStatuscom,0.002412482,0.003940624,0.553489451,0.209571931,0.194173786,0.147392934,0.170117236,0.13546586
1.03E+18,InFocusAmerica,0.014543681,0.018599227,0.449190615,0.311763277,0.213883707,0.110254451,0.074839956,0.558079309
478238216,JonathanZLudwig,0.001634715,0.003116818,0.210729931,0.29758154,0.293877765,0.147392934,0.079246657,0.067460107
8.47E+17,FinFox2,0.014543681,0.1803031,0.158495458,0.283778917,0.098634555,0.08670852,0.198001366,0.732290532
8.78E+17,scicomm_jc,0.067063388,0.104603479,0.260883085,0.502884905,0.213883707,0.124012932,0.088777716,0.096222209
1851818665,NDNrights,0.014543681,0.034358494,0.398120617,0.283778917,0.098634555,0.227500288,0.170117236,0.283739797
43531941,jasonmbulluck,0.002618313,0.004725362,0.097285153,0.244779764,0.235010835,0.072140034,0.240328119,0.21207915
7.05E+17,jaimeshaye,0.00285694,0.006431293,0.103588479,0.387667639,0.066761329,0.052788974,0.11725226,0.037517839
331803536,CityLab,0.002412482,0.002571044,0.303217448,0.094076993,0.098634555,0.155959099,0.161544007,0.023929061
592815903,m3ssyj3ssy,0.001418792,0.003116818,0.11728456,0.188251402,0.083581381,0.216010314,0.11725226,0.067460107
7.72E+17,diypotus,0.828458504,0.845413118,0.909569136,0.849885421,0.896546844,0.941193397,0.810399721,0.519687261
303930546,StevenDialFox4,0.001482813,0.00272963,0.038986376,0.112647015,0.06307622,0.059858869,0.145447808,0.023929061
247006536,jessica_polito,0.002080127,0.002307921,0.466511556,0.188251402,0.143386718,0.147392934,0.137911216,0.029986279
620611274,mjkeeble,0.003134129,0.004725362,0.11728456,0.134339039,0.122431359,0.059858869,0.275894648,0.040410786
7.30E+17,BolliverDick,0.097413891,0.075193114,0.604473547,0.617796595,0.269321703,0.560327318,0.20802936,0.500374835
14339587,LALabor,0.003456538,0.014565852,0.288678674,0.29758154,0.066761329,0.09212893,0.170117236,0.175909689
3302041212,grandoftwo,0.002080127,0.003353677,0.062020197,0.419890699,0.098634555,0.043647178,0.17904829,0.154610258
8.23E+17,wheresjulee,0.003134129,0.009037049,0.036454205,0.209571931,0.074737554,0.052788974,0.070659494,0.034824478
246842298,FelipeMurrelli,0.002080127,0.004725362,0.091326306,0.387667639,0.098634555,0.059858869,0.074839956,0.067460107
172228270,aplofhsi,0.180362038,0.048615291,0.946174529,0.91362236,0.269998277,0.937397659,0.88189516,0.283739797
47559838,jbearclan,0.002234495,0.010164988,0.062020197,0.469446866,0.109970068,0.056219498,0.099331419,0.027817973
4498741403,TajJacks,0.006043447,0.026940289,0.318160931,0.419890699,0.088351497,0.116958291,0.20802936,0.126666309
61770729,Selina_Penn,0.110463768,0.023811569,0.860551414,0.91362236,0.388985982,0.870707632,0.924589514,0.239056859
8.75E+17,ShijuadeKadree,0.001725458,0.010164988,0.140754288,0.220878321,0.246102383,0.124012932,0.170117236,0.089707323
1390812288,MsWitmerAP,0.001725458,0.002307921,0.085697796,0.099940269,0.122431359,0.059858869,0.110986912,0.054256591
9.66E+17,alliance_irish,0.005363701,0.010164988,0.158495458,0.134339039,0.136088798,0.081578363,0.079246657,0.072487975
27506559,ArtbyAWOHS,0.001725458,0.002910297,0.044565652,0.142317413,0.083581381,0.04955679,0.070659494,0.023929061
206526338,artiemhartsell,0.001634715,0.002571044,0.103588479,0.099940269,0.083581381,0.076726235,0.079246657,0.025802286
17535206,gnorth,0.004775576,0.003940624,0.260883085,0.150687141,0.224270463,0.291206365,0.130705413,0.054256591
546339179,GameStopCentral,0.046773783,0.016452305,0.727591126,0.23261518,0.47820136,0.560327318,0.568280683,0.538941032
286496540,JoLopezInman,0.001945784,0.002910297,0.091326306,0.142317413,0.333041419,0.072140034,0.275894648,0.034824478
2165739476,OceanSolitudeME,0.002234495,0.012907437,0.158495458,0.244779764,0.136088798,0.147392934,0.198001366,0.029986279
2559182084,MEOjobs,0.016566752,0.018599227,0.365197468,0.403675302,0.136088798,0.655211755,0.074839956,0.072487975
73789427,BroadbrainTV,0.00285694,0.00430424,0.158495458,0.23261518,0.306633962,0.174303676,0.145447808,0.043516718
464189079,JLenardDetroit,0.012788431,0.016452305,0.210729931,0.356398198,0.104166126,0.131429759,0.130705413,0.423685421
125794512,PennPatriotBlog,0.001725458,0.005778301,0.158495458,0.142317413,0.257541174,0.110254451,0.288448768,0.067460107
8.49E+17,edizzle1980,0.03218322,0.060559163,0.168026537,0.311763277,0.129106336,0.076726235,0.105016524,0.442660374
3234262172,DeniseYSoprano,0.004268306,0.010164988,0.222571318,0.244779764,0.213883707,0.216010314,0.137911216,0.05042453
21409746,twaisnor,0.002618313,0.008048111,0.234880083,0.244779764,0.235010835,0.543862209,0.130705413,0.350504092
53984775,Banditcomancher,0.046773783,0.083851147,0.713541769,0.707220047,0.47820136,0.592828268,0.583419726,0.595789473
8.62E+17,JohnGAcosta1,0.002412482,0.012907437,0.066206203,0.371898875,0.066761329,0.081578363,0.170117236,0.164984352
9.78E+17,DLockhartESQ,0.006043447,0.012907437,0.140754288,0.17823307,0.104166126,0.076726235,0.088777716,0.21207915
305979692,rentonMagaUK,0.03218322,0.116935967,0.247652714,0.486150388,0.463074603,0.494033347,0.491226002,0.732290532
370394618,lacurtis_,0.002080127,0.003940624,0.075375337,0.126741841,0.074737554,0.052788974,0.083889305,0.029986279
843606578,healthcareicare,0.003831756,0.005778301,0.158495458,0.23261518,0.448015507,0.184096135,0.20802936,0.05042453
1872235129,emilyfield8,0.001482813,0.00521331,0.178009523,0.126741841,0.167245247,0.08670852,0.137911216,0.577046617
44513878,TexasTribune,0.003831756,0.008048111,0.483913614,0.142317413,0.066761329,0.291206365,0.11725226,0.175909689
9.87E+17,waltoncharlie11,0.352890442,0.145776203,0.621031119,0.69316718,0.641224427,0.684646233,0.837340698,0.775241191
7.71E+17,brian_leavell,0.00285694,0.012907437,0.140754288,0.341192636,0.122431359,0.08670852,0.105016524,0.096222209
345461364,davisindy,0.046773783,0.067479061,0.483913614,0.198696697,0.538830307,0.510678834,0.153323011,0.558079309
1075522477,HappiestYogi,0.001634715,0.003116818,0.047633404,0.112647015,0.059581537,0.052788974,0.083889305,0.027817973
9.89E+17,MyEmpoweredCR,0.002618313,0.005778301,0.199356987,0.188251402,0.319693175,0.072140034,0.355948984,0.118360101
15947623,tapati,0.001828421,0.003940624,0.158495458,0.168637131,0.109970068,0.059858869,0.251826683,0.043516718
188444500,xdabluesfan,0.001218379,0.002910297,0.054380119,0.08852387,0.104166126,0.046512789,0.145447808,0.034824478
2319710954,WayneParcheman,0.011259347,0.018599227,0.199356987,0.257367141,0.306633962,0.08670852,0.06293923,0.046849714
143183379,corinnedemas,0.004268306,0.060559163,0.210729931,0.270370074,0.184848764,0.08670852,0.088777716,0.072487975
107072010,JanesEye2,0.024702039,0.018599227,0.483913614,0.341192636,0.293877765,0.751784998,0.079246657,0.077859288
2930112702,1st_infantry,0.007724055,0.011448498,0.333488397,0.142317413,0.167245247,0.097851882,0.066695714,0.05042453
19000908,TheDailyDigest,0.007724055,0.003940624,0.668916287,0.150687141,0.235010835,0.239414795,0.928799391,0.21207915
2886778800,khofflaw,0.319258204,0.075193114,0.833483127,0.794225599,0.720110381,0.543862209,0.868358773,0.144775381
2863842917,timm_emily,0.002412482,0.00430424,0.07065346,0.326306901,0.122431359,0.043647178,0.110986912,0.072487975
8.16E+17,asoks718,0.003134129,0.005778301,0.085697796,0.126741841,0.122431359,0.056219498,0.070659494,0.1994511
3278682020,NEWomen4Justice,0.006043447,0.018599227,0.27456232,0.168637131,0.612833921,0.131429759,0.088777716,0.058361975
3402216077,RockersDenStore,0.008750694,0.005778301,0.124704686,0.17823307,0.136088798,0.081578363,0.123822034,0.118360101
192960462,cammyrob,0.018904417,0.03867703,0.07065346,0.106126161,0.122431359,0.116958291,0.734718203,0.067460107
7.39E+17,rosemary_joss11,0.006043447,0.004725362,0.333488397,0.142317413,0.246102383,0.124012932,0.328061377,0.368296058
20734137,bursuk,0.018904417,0.009037049,0.621031119,0.257367141,0.109970068,0.251749932,0.301336415,0.187396141
339730304,TXCapTonight,0.008750694,0.003626193,0.431992025,0.209571931,0.281436837,0.204946688,0.137911216,0.144775381
9.44E+17,twc_allen,0.002234495,0.003626193,0.132523774,0.188251402,0.167245247,0.103889657,0.099331419,0.05042453
171937480,Saynsumthn,0.001945784,0.00521331,0.188451281,0.159457582,0.418207933,0.251749932,0.198001366,0.08359274
30584453,Spyparent,0.110463768,0.034358494,0.89080836,0.244779764,0.807022535,0.684646233,0.758169543,0.08359274
1894776518,frankiewalnuts,0.006826175,0.018599227,0.381522992,0.311763277,0.167245247,0.155959099,0.074839956,0.423685421
62165659,MauriceHayes86,0.001945784,0.009037049,0.260883085,0.220878321,0.074737554,0.227500288,0.093921781,0.046849714
789935485,ASPSU,0.014543681,0.007183846,0.570665411,0.270370074,0.109970068,0.139219666,0.341868544,0.032317978
37090089,MumThrasher,0.0099223,0.014565852,0.110250333,0.220878321,0.388985982,0.30513937,0.53764464,0.404932889
1.02E+18,MidTermWars,0.007724055,0.006431293,0.833483127,0.283778917,0.306633962,0.510678834,0.70986297,0.144775381
227406960,BrianOD_News,0.001828421,0.002198441,0.288678674,0.099940269,0.074737554,0.131429759,0.079246657,0.023929061
21497549,TheMollyTurner,0.001178598,0.00272963,0.038986376,0.078298144,0.093366114,0.072140034,0.083889305,0.034824478
9.23E+17,CCEatK,0.016566752,0.021041094,0.483913614,0.198696697,0.167245247,0.194309275,0.123822034,0.187396141
16161622,MyNBC5,0.085904092,0.016452305,0.501354771,0.126741841,0.293877765,0.239414795,0.105016524,0.054256591
22048791,MTRogus,0.002412482,0.003626193,0.140754288,0.142317413,0.136088798,0.264499589,0.066695714,0.029986279
1553809286,goal1321,0.041425126,0.05430461,0.288678674,0.452811516,0.346662998,0.379894796,0.170117236,0.577046617
7.06E+17,Stop_UTK_Now,0.085904092,0.083851147,0.222571318,0.257367141,0.15100759,0.08670852,0.088777716,0.813060067
8.34E+17,SashaDULIC_US,0.003134129,0.006431293,0.178009523,0.387667639,0.374655042,0.251749932,0.301336415,0.058361975
1.00E+18,helenlarsen1,0.075832357,0.05430461,0.90366252,0.91362236,0.3062038,0.959783561,0.905377098,0.558079309
112896273,anchor_soul,0.001828421,0.006431293,0.085697796,0.356398198,0.1160555,0.067807834,0.06293923,0.025802286
831439424,AIforC,0.014543681,0.006431293,0.449190615,0.198696697,0.523710577,0.194309275,0.341868544,0.110529641
472216211,roriIZfunny,0.001482813,0.005778301,0.103588479,0.283778917,0.246102383,0.072140034,0.074839956,0.05042453
151529009,BrookeBernardNY,0.00285694,0.011448498,0.222571318,0.23261518,0.293877765,0.204946688,0.198001366,0.253398775
14714640,Raelshark,0.001828421,0.003626193,0.044565652,0.142317413,0.056268845,0.046512789,0.110986912,0.040410786
7.21E+17,jmerrick82yaho1,0.021603217,0.016452305,0.199356987,0.387667639,0.306633962,0.081578363,0.444958161,0.13546586
901820347,indepundit_1,0.001945784,0.005778301,0.381522992,0.159457582,0.235010835,0.349059933,0.26368444,0.110529641
1.03E+18,0ptimusPredicts,0.052723484,0.026940289,0.349176123,0.198696697,0.694992981,0.739151955,0.301336415,0.595789473
29549839,CommonSense,0.011259347,0.011448498,0.414955849,0.188251402,0.074737554,0.103889657,0.153323011,0.118360101
1345758930,alexandraheuser,0.002234495,0.004725362,0.110250333,0.220878321,0.246102383,0.124012932,0.110986912,0.032317978
634372437,Sal_Ibrahim253,0.001634715,0.002910297,0.381522992,0.220878321,0.306633962,0.08670852,0.088777716,0.054256591
190759944,TaleTechPRO,0.097413891,0.05430461,0.934460704,0.91362236,0.655070675,0.903799925,0.936574743,0.595789473
8.28E+17,The_Petrichory,0.005363701,0.00430424,0.132523774,0.244779764,0.109970068,0.155959099,0.568280683,0.072487975
3578166075,xclusiveafrica1,0.538776111,0.325413494,0.833483127,0.932307174,0.899717411,0.494033347,0.790614557,0.632401321
36697842,josh_emerson,0.001309081,0.002910297,0.050901079,0.083268406,0.093366114,0.072140034,0.074839956,0.032317978
9.64E+17,StuckInCa2,0.014543681,0.012907437,0.6841856,0.29758154,0.66865868,0.837653512,0.924589514,0.442660374
3504309675,JackSears3,0.002080127,0.003353677,0.431992025,0.119514967,0.098634555,0.081578363,0.074839956,0.067460107
4353853168,politicallypao,0.004775576,0.018599227,0.103588479,0.311763277,0.319693175,0.059858869,0.145447808,0.350504092
14327360,SusanHeathfield,0.641146084,0.504016168,0.876473536,0.947374397,0.785685599,0.854960709,0.837340698,0.684472733
3248891052,DemocraticAGs,0.00285694,0.003116818,0.333488397,0.134339039,0.066761329,0.174303676,0.11725226,0.040410786
173816046,W1nOrD1e,0.00285694,0.006431293,0.536184833,0.168637131,0.346662998,0.576660718,0.275894648,0.08359274
422047335,WolfeagleUSA,0.014543681,0.030450445,0.483913614,0.51961296,0.538830307,0.41173063,0.145447808,0.118360101
9.16E+17,RogerJo28323308,0.141573911,0.05430461,0.767062065,0.244779764,0.079046475,0.808625391,0.790614557,0.684472733
2617758013,Lockeknows,0.003456538,0.007183846,0.466511556,0.209571931,0.40351138,0.460818772,0.627800242,0.1994511
167657108,youvase,0.511451548,0.199882599,0.876473536,0.91362236,0.733848747,0.903799925,0.915477481,0.538941032
8.36E+17,Gregoreuo1127,0.067063388,0.130655984,0.303217448,0.371898875,0.388985982,0.624536584,0.251826683,0.481061291
2420549742,benjamin_white5,0.001828421,0.008048111,0.303217448,0.159457582,0.269321703,0.194309275,0.153323011,0.08359274
4006310773,marleneyvonne24,0.004268306,0.004725362,0.168026537,0.159457582,0.213883707,0.09212893,0.105016524,0.029986279
339351467,WordswithSteph,0.03218322,0.296768766,0.085697796,0.341192636,0.194173786,0.072140034,0.130705413,0.7614882
210356416,BakelsAdrianus,0.007724055,0.016452305,0.303217448,0.311763277,0.167245247,0.444322738,0.066695714,0.096222209
3150051501,AdamJamesM60,0.004775576,0.075193114,0.062020197,0.283778917,0.093366114,0.056219498,0.123822034,0.423685421
3018375669,QS2Point,0.641146084,0.244462545,0.75436114,0.326306901,0.508547261,0.948145863,0.429705913,0.404932889
4839630831,CDonald34,0.012788431,0.048615291,0.553489451,0.341192636,0.47820136,0.204946688,0.105016524,0.054256591
7.11E+17,GracaVilaca,0.002618313,0.007183846,0.091326306,0.08852387,0.122431359,0.216010314,0.074839956,0.077859288
7.49E+17,ElizabethMulhe3,0.006826175,0.007183846,0.188451281,0.150687141,0.463074603,0.194309275,0.17904829,0.05042453
15922214,rollcall,0.002618313,0.002431366,0.536184833,0.168637131,0.143386718,0.116958291,0.26368444,0.029986279
2185554632,SemperArgentum,0.001945784,0.003116818,0.07065346,0.198696697,0.074737554,0.116958291,0.070659494,0.029986279
7680322,travhull,0.007724055,0.011448498,0.158495458,0.257367141,0.15100759,0.124012932,0.170117236,0.368296058
51142466,jmalt87,0.002412482,0.003116818,0.318160931,0.168637131,0.360540536,0.116958291,0.17904829,0.187396141
306460773,BeardNagel,0.001634715,0.002307921,0.303217448,0.099940269,0.333041419,0.334085683,0.341868544,0.077859288
2851097662,KingKrankor,0.001945784,0.005778301,0.110250333,0.257367141,0.1160555,0.063717928,0.130705413,0.046849714
1412128777,th3doorMATT,0.085904092,0.043420869,0.823570814,0.91362236,0.692843503,0.944772548,0.88189516,0.614256976
199768203,LovToRideMyTrek,0.03218322,0.03867703,0.27456232,0.371898875,0.306633962,0.264499589,0.328061377,0.423685421
14195927,laurieeeeb25,0.003831756,0.009037049,0.085697796,0.29758154,0.257541174,0.147392934,0.240328119,0.225281737
53056220,GPN14,0.002080127,0.005778301,0.318160931,0.099940269,0.213883707,0.116958291,0.875284365,0.096222209
1.03E+18,McGMaryland1,0.228512174,0.030450445,0.915147612,0.91362236,0.864809695,0.698843499,0.810399721,0.21207915
8.17E+17,WeAreRockU,0.002412482,0.008048111,0.149407927,0.126741841,0.079046475,0.076726235,0.110986912,0.046849714
2179045720,RonnieRocco1pug,0.003831756,0.003116818,0.518792632,0.51961296,0.538830307,0.854960709,0.568280683,0.08359274
7.28E+17,Thisiss_News,0.110463768,0.008048111,0.85196422,0.91362236,0.899717411,0.914772951,0.819741547,0.253398775
122901010,KrazerKap,0.001945784,0.003940624,0.124704686,0.119514967,0.306633962,0.147392934,0.074839956,0.058361975
7.08E+17,majicmirror16,0.021603217,0.067479061,0.449190615,0.188251402,0.319693175,0.291206365,0.314545331,0.386453791
2955960461,Dottiedottm,0.003456538,0.005778301,0.110250333,0.198696697,0.293877765,0.052788974,0.218426911,0.404932889
9.77E+17,CandidateCoffee,0.046773783,0.116935967,0.553489451,0.209571931,0.281436837,0.460818772,0.229193749,0.716869234
36571135,Vegas1975,0.001725458,0.003626193,0.054380119,0.209571931,0.088351497,0.174303676,0.088777716,0.164984352
30156132,leafshino,0.003831756,0.018599227,0.260883085,0.17823307,0.306633962,0.427948527,0.218426911,0.299706585
793577262,58isthenew40,0.002234495,0.003626193,0.085697796,0.220878321,0.104166126,0.067807834,0.093921781,0.08359274
872124787,EScrimshaw,0.00136119,0.002307921,0.066206203,0.142317413,0.167245247,0.076726235,0.070659494,0.058361975
1.01E+18,mike76295550,0.007724055,0.010164988,0.75436114,0.198696697,0.235010835,0.739151955,0.627800242,0.253398775
1304864108,CommonSenseEd,0.067063388,0.083851147,0.303217448,0.403675302,0.1160555,0.30513937,0.161544007,0.350504092
37410550,uindy,0.00285694,0.003116818,0.062020197,0.099940269,0.06307622,0.09212893,0.083889305,0.043516718
44444610,NHFTHR,0.001554351,0.00430424,0.075375337,0.23261518,0.0706455,0.056219498,0.20802936,0.025802286
170519835,dwe2a,0.001634715,0.003116818,0.091326306,0.134339039,0.175873829,0.164926807,0.11725226,0.040410786
9.43E+17,itsnewstous,0.004268306,0.003940624,0.054380119,0.126741841,0.281436837,0.067807834,0.088777716,0.144775381
69378314,mattywhittle00,0.041425126,0.05430461,0.570665411,0.356398198,0.641224427,0.670095629,0.301336415,0.716869234
142736450,cp_deb,0.004775576,0.008048111,0.080385489,0.257367141,0.122431359,0.04955679,0.088777716,0.05042453
1.02E+18,EnoughImpeach45,0.003134129,0.008048111,0.103588479,0.198696697,0.0706455,0.056219498,0.06293923,0.089707323
245573727,TRISTANvsTEE,0.001945784,0.003353677,0.81320069,0.326306901,0.306633962,0.41173063,0.093921781,0.029986279
16533234,juliagurney,0.006043447,0.005778301,0.149407927,0.209571931,0.083581381,0.110254451,0.26368444,0.067460107
144621011,JGrey6,0.001828421,0.003940624,0.178009523,0.126741841,0.088351497,0.076726235,0.288448768,0.040410786
7.54E+17,Write_On_MyNeck,0.001482813,0.002571044,0.178009523,0.29758154,0.374655042,0.878020781,0.218426911,0.046849714
1373074627,shihtzzu,0.007724055,0.021041094,0.260883085,0.469446866,0.05312993,0.194309275,0.083889305,0.067460107
24490706,fox11news,0.002234495,0.00272963,0.222571318,0.099940269,0.136088798,0.067807834,0.123822034,0.046849714
38218247,NancyWonderful,0.004268306,0.011448498,0.381522992,0.220878321,0.109970068,0.116958291,0.074839956,0.032317978
7.18E+17,AnnaBD20,0.352890442,0.325413494,0.518792632,0.311763277,0.40351138,0.227500288,0.251826683,0.956607926
166178642,SandyBelknapNH,0.002412482,0.003116818,0.140754288,0.283778917,0.098634555,0.063717928,0.079246657,0.037517839
80350523,JohntheCraptist,0.00136119,0.002307921,0.085697796,0.106126161,0.079046475,0.059858869,0.093921781,0.043516718
344373492,realmajordan,0.001945784,0.004725362,0.178009523,0.220878321,0.388985982,0.103889657,0.17904829,0.126666309
191092702,SCraigSt,0.001725458,0.008048111,0.103588479,0.17823307,0.158958342,0.349059933,0.066695714,0.268297742
28594165,TheGayVegans,0.002618313,0.005778301,0.103588479,0.17823307,0.213883707,0.056219498,0.070659494,0.046849714
31656076,Lexcellent15,0.001945784,0.003626193,0.103588479,0.150687141,0.083581381,0.063717928,0.123822034,0.253398775
44465607,BasicBlackWGBH,0.003134129,0.014565852,0.199356987,0.17823307,0.281436837,0.103889657,0.553012983,0.154610258
523871901,TucsonVoice28,0.0099223,0.008048111,0.303217448,0.142317413,0.281436837,0.204946688,0.819741547,0.05042453
3248890485,lupei74,0.003456538,0.004725362,0.303217448,0.220878321,0.269321703,0.139219666,0.218426911,0.164984352
9.75E+17,PeaceWithNoGuns,0.892355246,0.905227907,0.868717243,0.91362236,0.641224427,0.764001561,0.810399721,0.972263009
295474112,aremtula1,0.002618313,0.00521331,0.365197468,0.17823307,0.167245247,0.349059933,0.341868544,0.1994511
9.74E+17,galleryFRITZ,0.203165259,0.130655984,0.604473547,0.469446866,0.333041419,0.560327318,0.093921781,0.481061291
3659397989,brownsocialmed,0.003134129,0.006431293,0.140754288,0.150687141,0.093366114,0.043647178,0.188341809,0.268297742
123577291,JoanneTroppello,0.004775576,0.016452305,0.07065346,0.326306901,0.1160555,0.103889657,0.070659494,0.072487975
170187690,chezmichel7,0.006826175,0.023811569,0.247652714,0.188251402,0.720110381,0.477401077,0.301336415,0.103156614
325914227,igorgeyn,0.003134129,0.00430424,0.054380119,0.119514967,0.583655528,0.097851882,0.11725226,0.144775381
1.04E+18,traderjohnt1,0.141573911,0.075193114,0.124704686,0.403675302,0.079046475,0.155959099,0.093921781,0.910537248
9.01E+17,johnmknox,0.005363701,0.010164988,0.210729931,0.17823307,0.281436837,0.264499589,0.429705913,0.13546586
22869375,LostDiva,0.004775576,0.00521331,0.103588479,0.270370074,0.203851584,0.063717928,0.17904829,0.072487975
4482329417,jackresists,0.002234495,0.006431293,0.038986376,0.168637131,0.079046475,0.063717928,0.110986912,0.299706585
30376547,msephus,0.003134129,0.014565852,0.318160931,0.326306901,0.235010835,0.139219666,0.491226002,0.164984352
197105873,WebWizSolutions,0.386842593,0.043420869,0.842944738,0.783067857,0.694563761,0.846506708,0.522204428,0.404932889
8.19E+17,common1776sense,0.005363701,0.023811569,0.653282836,0.17823307,0.1160555,0.560327318,0.429705913,0.333118388
984965790,UnlimitedZone,0.0099223,0.018599227,0.536184833,0.17823307,0.224270463,0.427948527,0.153323011,0.239056859
2347280246,ShabanaMir1,0.002234495,0.010164988,0.066206203,0.326306901,0.056268845,0.043647178,0.137911216,0.05042453
534640546,jimwlea,0.00285694,0.006431293,0.288678674,0.209571931,0.194173786,0.139219666,0.429705913,0.062757383
150697798,mattlwalker,0.008750694,0.006431293,0.637311442,0.270370074,0.418207933,0.837653512,0.429705913,0.110529641
2292101814,McEwenMike,0.001725458,0.00272963,0.124704686,0.134339039,0.203851584,0.174303676,0.145447808,0.037517839
14801938,MrArmandoRivera,0.016566752,0.03867703,0.713541769,0.403675302,0.374655042,0.349059933,0.656281566,0.1994511
3264638891,PTSD_SELF_HELP,0.452279002,0.611464314,0.85196422,0.648878021,0.873775728,0.739151955,0.819741547,0.747168119
17152067,mcpli,0.004268306,0.005778301,0.062020197,0.08852387,0.083581381,0.081578363,0.137911216,0.110529641
7.48E+17,vrpounds2,0.003831756,0.00521331,0.431992025,0.244779764,0.257541174,0.131429759,0.093921781,0.845781281
75091303,wsiuliteracy,0.319258204,0.104603479,0.90366252,0.91362236,0.821035352,0.944772548,0.910555773,0.684472733
2375786983,JoinBrigade,0.008750694,0.009037049,0.414955849,0.257367141,0.235010835,0.174303676,0.240328119,0.032317978
399895887,OccupyHC,0.003134129,0.00272963,0.27456232,0.198696697,0.203851584,0.204946688,0.251826683,0.333118388
14578504,rparham,0.001945784,0.001865505,0.779298411,0.073600737,0.104166126,0.698843499,0.198001366,0.1994511
142929095,Atmvn,0.001482813,0.002307921,0.080385489,0.119514967,0.098634555,0.040950532,0.153323011,0.029986279
16217678,darakerr,0.001218379,0.003626193,0.066206203,0.168637131,0.0706455,0.063717928,0.137911216,0.032317978
135027257,LeeStone11,0.021603217,0.018599227,0.81320069,0.815250092,0.40351138,0.854960709,0.790614557,0.595789473
852207218,scottlambkin,0.002618313,0.026940289,0.075375337,0.419890699,0.293877765,0.059858869,0.110986912,0.027817973
3185215745,tsollynn,0.002080127,0.018599227,0.091326306,0.112647015,0.374655042,0.097851882,0.460314811,0.164984352
9.77E+17,CarltonHouseton,0.03218322,0.162307584,0.140754288,0.536297157,0.333041419,0.444322738,0.218426911,0.283739797
9.71E+17,Sis_DistrictChi,0.046773783,0.043420869,0.140754288,0.387667639,0.143386718,0.147392934,0.088777716,0.423685421
7.59E+17,jbtole2,0.059424802,0.130655984,0.080385489,0.403675302,0.079046475,0.097851882,0.123822034,0.89712048
619556932,GarrethHanley,0.018904417,0.026940289,0.381522992,0.220878321,0.203851584,0.291206365,0.301336415,0.864884946
77254498,deepgreendesign,0.003456538,0.026940289,0.27456232,0.188251402,0.167245247,0.046512789,0.20802936,0.046849714
62734246,RiegerReport,0.001634715,0.006431293,0.097285153,0.168637131,0.0706455,0.052788974,0.079246657,0.040410786
8.25E+17,JessKell80,0.041425126,0.021041094,0.553489451,0.244779764,0.681971276,0.846506708,0.899931538,0.716869234
9.78E+17,Navarre_RN,0.159909133,0.199882599,0.449190615,0.419890699,0.269321703,0.155959099,0.083889305,0.747168119
400413268,YYC_Alex,0.003134129,0.016452305,0.158495458,0.29758154,0.583655528,0.184096135,0.460314811,0.08359274
2913678013,thewoman62,0.004268306,0.012907437,0.07065346,0.419890699,0.059581537,0.040950532,0.066695714,0.077859288
2946793946,JamesTaneti,0.003456538,0.002910297,0.501354771,0.159457582,0.158958342,0.640017119,0.130705413,0.034824478
333014276,OMAHAGEMGIRL,0.00285694,0.016452305,0.085697796,0.188251402,0.05312993,0.059858869,0.161544007,0.072487975
1852427293,hashNetworK,0.085904092,0.162307584,0.365197468,0.923351319,0.917003748,0.891581559,0.910555773,0.316175249
441462419,BradPotts,0.76420234,0.531963409,0.553489451,0.783067857,0.681971276,0.854960709,0.894209205,0.824524594
52031981,janisq,0.001554351,0.003353677,0.091326306,0.23261518,0.346662998,0.174303676,0.093921781,0.054256591
176932593,UCBerkeley,0.002080127,0.00430424,0.132523774,0.23261518,0.05312993,0.052788974,0.083889305,0.023929061
8.27E+17,RUaMonkeysAss,0.016566752,0.016452305,0.466511556,0.51961296,0.257541174,0.124012932,0.229193749,0.037517839
14555901,straight_arrow,0.003456538,0.006431293,0.501354771,0.083268406,0.122431359,0.510678834,0.153323011,0.144775381
1.03E+18,QWorldNews1,0.018904417,0.002307921,0.925376552,0.91362236,0.911435918,0.86302443,0.819741547,0.054256591
264059156,Lori_B_777,0.141573911,0.22121616,0.604473547,0.419890699,0.194173786,0.216010314,0.130705413,0.558079309
5843532,flinkbranding,0.004268306,0.004725362,0.449190615,0.188251402,0.333041419,0.264499589,0.370283068,0.067460107
534240647,TeamLPAC,0.002412482,0.00521331,0.062020197,0.198696697,0.1160555,0.103889657,0.093921781,0.05042453
42989768,foreverkiki,0.001554351,0.00430424,0.085697796,0.198696697,0.098634555,0.063717928,0.161544007,0.034824478
29535305,Gopic,0.003134129,0.004725362,0.349176123,0.112647015,0.15100759,0.560327318,0.123822034,0.05042453
112290718,harrietmaude,0.002080127,0.005778301,0.333488397,0.150687141,0.158958342,0.097851882,0.079246657,0.144775381
2563838934,ADLWashCounsel,0.002412482,0.021041094,0.085697796,0.311763277,0.093366114,0.08670852,0.161544007,0.096222209
8.25E+17,DirtyMcNuggets,0.159909133,0.145776203,0.81320069,0.126741841,0.694992981,0.510678834,0.70986297,0.979488026
66994807,Inner_Gee,0.001482813,0.00272963,0.318160931,0.168637131,0.553878927,0.216010314,0.229193749,0.040410786
